1230932211,829
506170390,60
1281396091,871
1230931482,729
1230931845,797
736492927,349
684385408,292
1230931843,796
100002121331582,1128
1230931711,774
1230390054,589
604046403,208
1230931662,764
1125030237,467
1335181163,906
754304494,362
571602937,152
1229670301,585
1230931554,741
1230931469,727
1227212431,550
1230931393,705
1230931416,711
1229670268,583
1496135256,1032
1410346109,988
1230931559,742
1086510208,435
508704213,72
1824627794,1083
1230931739,781
1230931733,780
577369156,161
1230930608,603
1459620315,1009
607931523,211
1230931324,681
501248417,20
1230931320,679
1230931321,680
1230931630,756
503689976,35
507056045,67
1467672435,1016
1227570921,571
1224540322,509
1082281970,428
1544610238,1045
1434540136,996
588006947,173
1230930820,611
1084381106,432
1057501435,421
1229670007,582
1227212642,561
791941892,381
610354304,212
1301304855,880
1230931428,714
1577685357,1060
100000841816221,1111
1230931853,799
508102345,71
100001619562457,1124
1227212503,555
621609195,219
1326447595,892
1230932182,827
666785322,268
641926963,241
2191,0
1572480426,1057
554768707,127
718851594,330
1088940321,446
1365480758,953
1230931740,782
1567320382,1052
1230931746,783
515706354,82
1227570996,574
100003945445426,1138
1227570896,570
624842215,229
1230931925,809
667035541,270
1580580369,1063
694029157,306
1230932189,828
665950745,267
684666605,293
1229700226,588
1370520231,959
1227212161,530
1227212162,531
716153201,328
100002444666542,1131
1338060141,913
1223852394,507
1293178431,875
1230931357,693
501691883,22
583672717,166
1230931604,749
713972575,327
1547880541,1047
1386417615,979
696150113,308
1408904196,987
1234440208,842
644425332,244
1243020194,853
655758125,253
1342020084,924
681672868,287
1230931625,755
884620005,402
1214499426,492
1850615405,1087
686247097,295
623477586,225
100001277720222,1117
691020575,305
600048803,201
100000069518329,1094
1848758807,1086
1092540535,451
1227212266,538
1227212265,537
100006821106883,1143
1359360193,942
1230931211,637
1230931440,718
603013098,205
503697866,37
1230931447,720
1230931449,721
590306254,182
503815928,42
1263450289,867
711571815,324
1388040103,981
505011051,51
578216353,162
1350960632,933
1254060289,862
503749112,38
724468956,335
779815461,374
870945116,400
1371300386,961
1227212866,563
725870028,337
734325513,348
1230931193,632
509219313,73
585703222,170
612922847,213
1230931219,639
504959562,50
1230931808,788
1230931212,638
1230931264,657
589605294,179
1230931360,695
1230931361,696
1230931209,636
1230931266,658
1230931365,697
710873392,322
583560809,165
1230931368,699
1230931369,700
1230931200,635
1226220232,512
681745273,288
1562790647,1049
1083660115,429
592303627,188
1341420888,915
705211465,314
16811816,9
100001402185528,1121
1323015357,889
1092300272,449
635075924,235
742366354,355
1230931996,816
1341690170,921
1342872658,927
1230931838,795
1258456864,865
590269918,181
1230931687,768
1230930569,602
1230931620,754
1230932110,823
1230931680,767
1227571005,575
100003850311144,1137
781319634,377
689484740,301
650666480,248
1024904328,414
1344112252,928
1088880313,444
703450511,312
666959129,269
603147775,206
511838331,77
1341660624,919
1341660629,920
1230931064,621
639901090,239
713631272,326
879495452,401
1227212298,540
1230931706,772
1424215175,991
1787810968,1080
1230931702,771
1230930714,607
1088670510,441
1092510100,450
1087500712,436
1218960049,495
1656600001,1073
1232401307,837
1256840947,863
1230931901,806
1230931594,748
1232401467,838
506936096,66
704290326,313
1031940078,415
1227212046,517
1227212042,516
1230931199,634
1484070087,1029
1562910549,1050
1088940311,445
1227212049,518
1138132943,472
1227211189,515
1227212253,536
524683055,87
1230930420,597
583676112,167
706631296,316
1230931698,770
645281207,245
1282811483,872
204279,1
671761665,277
711296019,323
737648032,351
562689601,138
1296473988,877
566721386,142
1068841152,423
1230931380,703
669129531,271
1230931385,704
1118452084,465
100001390480564,1120
1175672768,479
1479090058,1024
1227212130,525
528310143,95
1230931405,709
659452145,263
100000036405716,1093
830700516,394
559650231,136
505652930,55
530020166,99
525498106,90
572633229,154
100000214388211,1102
100000036083609,1092
505851289,57
526266452,92
504338257,47
573146213,156
1229130310,579
509887630,74
552566014,123
774384166,371
1338391476,914
1314020704,882
655890472,255
1335510479,910
591897007,187
569257226,146
841319678,397
24408594,11
525162945,89
657220432,256
717335060,329
1230931246,648
501542600,21
1230931244,647
1230931243,646
1427500899,994
512409707,80
1535877968,1041
1230932220,830
671553791,276
1125270286,468
1230931248,649
1230931870,803
1230931813,789
615351823,214
1539480790,1043
1330290842,895
1230390060,590
100002311832541,1130
1576836521,1059
1214760133,493
1368840245,958
606505893,210
687044397,296
520834156,86
1362390298,947
689940271,302
1223852201,505
1229670312,586
651931290,250
1103820113,458
1069122417,424
1439186451,998
1336778143,912
573548012,157
553165088,126
1096260827,456
1230931976,814
2900549,5
1230930751,610
1085820297,434
1227212374,545
1257156699,864
720290053,332
1230931333,684
503793238,41
1230931331,683
1022127288,411
589030961,176
550128392,119
527341396,94
672831766,279
1218456546,494
1034804980,416
1171616167,477
100000747456221,1110
1230931238,645
1045973280,418
1229430199,581
1322430040,888
1331520089,897
100001040793113,1114
1380870257,970
657725090,258
1084381698,433
620776785,217
1335180786,904
1024118907,412
1230930727,608
594680538,190
567021499,144
816782206,391
1457880168,1008
1230931721,776
1290170665,874
1452900224,1005
100000349715118,1106
1230660237,591
506225851,61
1227212459,552
1230931282,665
1325910472,890
1230930506,600
1479090266,1025
1536850780,1042
1230931827,793
1230931725,778
502060493,24
802330299,388
1273488954,869
599310543,200
505853215,58
1230932229,831
100001052236684,1116
507935408,70
1489051974,1030
818820583,392
1129685122,469
1652588669,1072
1442821643,1000
100000127314257,1095
568298152,145
1227212582,559
1230930645,604
565157789,140
1230931951,811
1091400093,448
1230931574,744
100000146255519,1096
1230932068,821
1227212075,521
555120205,128
1227212071,520
1234440600,843
598840576,197
1648290017,1070
1227212200,533
1227212346,544
1496580049,1033
698882722,310
1333985529,901
1363350520,950
1374180103,964
1335510532,911
1385006378,977
589224714,178
548465451,116
675340685,281
687317872,297
655764837,254
1328677745,894
1561860178,1048
1328100112,893
1227570882,569
1353504487,936
729794324,344
1230932018,818
100000147721524,1097
1546894389,1046
1204746714,488
100004234592345,1140
1472264689,1017
1230932129,824
799070570,385
1360642552,943
1230931475,728
1567351272,1053
1579290216,1062
1352910210,935
1230931605,750
1230931782,787
1047417087,419
646759092,246
1359000196,941
8648945,8
1131300158,470
1387350681,980
503541812,31
1230931815,791
100001406730303,1122
700032215,311
1374361009,965
1092690311,453
658190647,261
1230930929,617
1243376008,855
524942156,88
1227212499,554
780582924,375
574585765,159
1643790092,1069
